time,host,seq_num,status_data,status_new,single_ts_rtt,single_ts_rtt_new,all_ts_rtt,all_ts_rtt_new,total_state,vec_ne_zero,vec_ne_zero_new
24.94012771,server,3417957888,0.0000,0,0.0000,0,0.0000,0,3,24.9401,1
24.94312410,server,3417957888,0.0000,0,.0029,1,0.0000,0,4,24.9401,0
24.95533189,client,3480197355,0.0000,0,.0679,1,0.0000,0,5,24.9553,1
24.97137620,server,3417970937,.0312,1,.0283,1,.0283,1,6,.0312,1
24.98932115,client,3480197355,.0339,1,.0339,1,.0339,1,7,.0339,1
24.98950948,client,3480197355,.0339,0,.0339,0,.0322,1,7,.0339,0
25.00539259,server,3417999897,.0339,1,.0340,1,.0340,1,8,.0339,1
25.00542448,server,3418002793,.0339,0,.0340,0,.0321,1,6,.0339,0
25.02141477,client,3480197355,.0321,1,.0321,1,.0319,1,8,.0321,1
25.03744172,server,3418057817,.0320,1,.0320,1,.0320,1,10,.0320,1
25.07131624,client,3480197355,.0321,0,.0321,0,.0799,1,13,.0321,0
25.08736358,server,3418115737,.0320,0,.0320,0,.0801,1,15,.0320,0
25.15134639,server,3418150489,.0320,0,.0320,0,.1422,1,26,.0320,0
25.17940624,client,3480197355,.1579,1,.1579,1,.1579,1,30,.1579,1
25.19555552,server,3418173657,.1581,1,.1581,1,.1581,1,33,.1581,1
25.33334878,client,3480197355,.1579,0,.1579,0,.2979,1,57,.1579,0
25.34736937,client,3480197355,.1579,0,.1579,0,.2980,1,58,.1579,0
25.34934677,server,3418235921,.1581,0,.1581,0,.2979,1,58,.1581,0
25.36339615,server,3418238817,.1581,0,.1581,0,.2980,1,59,.1581,0
25.38134621,client,3480197355,.1579,0,.1579,0,.3219,1,61,.1579,0
25.39744583,server,3418248953,.1581,0,.1581,0,.3221,1,63,.1581,0
25.40335671,client,3480197355,.1579,0,.1579,0,.3320,1,63,.1579,0
25.41943039,server,3418254745,.1581,0,.1581,0,.3321,1,65,.1581,0
25.42348055,client,3480197355,.1579,0,.1579,0,.3422,1,65,.1579,0
25.43952588,server,3418260537,.1581,0,.1581,0,.3422,1,67,.1581,0
25.44534167,client,3480197355,.1579,0,.1579,0,.3540,1,67,.1579,0
25.46136559,server,3418266329,.1581,0,.1581,0,.3540,1,69,.1581,0
25.46734079,client,3480197355,.1579,0,.1579,0,.3620,1,69,.1579,0
25.48335311,server,3418272121,.1581,0,.1581,0,.3619,1,71,.1581,0
25.48934039,client,3480197355,.1579,0,.1579,0,.3740,1,71,.1579,0
25.50530889,server,3418280809,.1581,0,.1581,0,.3739,1,72,.1581,0
25.51133175,client,3480197355,.1579,0,.1579,0,.3880,1,73,.1579,0
25.52730252,server,3418286601,.1581,0,.1581,0,.3880,1,75,.1581,0
25.53334731,client,3480197355,.1579,0,.1579,0,.3980,1,75,.1579,0
25.54937381,server,3418292393,.1581,0,.1581,0,.3980,1,77,.1581,0
25.55736262,client,3480197355,.1579,0,.1579,0,.4100,1,77,.1579,0
25.57337843,server,3418298185,.1581,0,.1581,0,.4099,1,79,.1581,0
25.57737055,client,3480197355,.1579,0,.1579,0,.4199,1,79,.1579,0
25.59349865,server,3418303977,.1581,0,.1581,0,.4201,1,81,.1581,0
25.59935736,client,3480197355,.1579,0,.1579,0,.4320,1,81,.1579,0
25.61537888,server,3418309769,.1581,0,.1581,0,.4320,1,83,.1581,0
25.62210646,client,3480197355,.4427,1,.4427,1,.4427,1,83,.4427,1
25.62826331,server,3418314113,.1581,0,.1581,0,.4408,1,83,.1581,0
25.63813111,server,3418317009,.4425,1,.4426,1,.4426,1,84,.4425,1
